frame,id1,id2,id3,id4,id5,id6,id7,id8,id9,id10,id11,id12,id13,id14,id15,id16,id17,id18,id19,id20,id21,id22,id23,id24,id25,id26,id27,id28,id29,id30,id31,id32,id33,id34,id35,id36,id37,id38,id39,id40,id41,id42,id43,id44,id45,id46,id47,id48,id49,id50,id51,id52,id53,id54,id55,id56,id57,id58,id59,id60,id61,id62,id63,id64,id65,id66,id67,id68,id69,id70,id71,id72,id75,id80,id81,id82,id83,id85,id86,id87,id101,id105,id109,id111,id115,id118,id119,id120,id124,id127,id134,id137,id140,id144,id145,id146,id147,id150,id152,id153,id154,id158,id159,id166,id167,id171,id172,id173,id176,id177,id179,id185,id188,id190,id198,id200,id201,id203,id211,id212,id215,id216,id217,id218,id219,id221,id228,id229,id230,id233,id236,id242,id249,id253,id255,id258,id262,id264,id268
203,,,,,"(441.20, 183.10)",,,,,,,,,"(488.21, 365.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(555.65, 104.36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(712.57, 309.05)",,,,,,,,,,,"(340.33, 185.36)",,,,,"(47.66, 16.50)",,,,,,"(747.38, 93.65)","(193.52, 255.85)",,,,,,,,,,,"(440.78, 319.99)",,,,,,,"(283.09, 362.48)",,,,,,,,"(335.19, 360.66)","(344.99, 360.89)",,"(293.98, 349.88)",,"(332.70, 362.38)","(750.36, 283.53)","(550.50, 7.77)","(450.97, 74.35)","(441.07, 119.88)",,,,,,
204,,,,,"(441.10, 183.15)",,,,,,,,,"(488.67, 365.92)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.31, 101.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(712.94, 312.17)",,,,,,,,,,,"(340.36, 185.22)",,,,,"(48.08, 14.44)",,,,,,"(747.53, 93.77)","(194.16, 253.72)",,,,,,,,,,,"(440.63, 320.24)",,,,,,,"(283.09, 362.89)",,,,,,,,"(335.15, 360.90)","(344.95, 360.99)",,"(293.99, 350.16)",,"(332.50, 363.93)","(750.27, 280.35)","(549.93, 4.83)","(453.30, 72.44)","(441.47, 116.50)",,,,,,
205,,,,,"(441.06, 183.14)",,,,,,,,,"(489.40, 366.06)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.29, 97.62)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(713.20, 315.70)",,,,,,,,,,,"(340.24, 185.17)",,,,,"(48.49, 12.78)",,,,,,"(747.80, 93.84)","(194.60, 251.98)",,,,,,,,,,,"(440.52, 319.93)",,,,,,,"(282.84, 363.21)",,,,,,,,"(335.21, 361.01)","(345.18, 360.99)",,"(293.86, 350.20)",,,"(750.14, 277.87)","(549.53, 2.68)","(454.83, 70.67)","(441.31, 112.86)",,,,,,
206,,,,,"(441.11, 183.23)",,,,,,,,,"(489.03, 366.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.41, 94.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(713.81, 319.17)",,,,,,,,,,,"(340.21, 185.12)",,,,,"(48.98, 11.23)",,,,,,"(747.71, 94.00)","(194.97, 249.61)",,,,,,,,,,,"(440.44, 320.23)",,,,,,,"(283.09, 363.42)",,,,,,,,"(335.14, 361.08)","(345.49, 361.03)",,"(294.09, 350.30)",,,"(750.27, 275.86)",,"(457.45, 68.25)",,,,,,,
207,,,,,"(441.17, 183.75)",,,,,,,,,"(488.25, 366.51)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.48, 91.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(714.33, 321.96)",,,,,,,,,,,"(340.10, 185.08)",,,,,"(48.94, 10.04)",,,,,,"(747.68, 94.49)","(194.72, 246.78)",,,,,,,,,,,"(440.69, 320.25)",,,,,,,"(282.80, 363.46)",,,,,,,,"(335.11, 361.25)","(345.25, 361.07)",,"(293.94, 350.60)",,,"(749.94, 273.20)",,"(460.06, 66.99)",,,,,,,
208,,,,,"(441.37, 183.13)",,,,,,,,,"(487.94, 366.20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.63, 88.29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(715.51, 324.59)",,,,,,,,,,,"(340.10, 184.96)",,,,,"(49.05, 8.68)",,,,,,"(747.45, 94.36)","(193.61, 242.58)",,,,,,,,,,,"(440.75, 319.53)",,,,,,,"(283.06, 363.53)",,,,,,,,"(335.33, 361.31)","(345.34, 361.12)",,"(294.15, 350.45)",,,"(749.72, 270.70)",,"(463.06, 65.10)",,,,,,,
209,,,,,"(441.58, 182.84)",,,,,,,,,"(488.07, 366.20)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.75, 84.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(715.52, 326.74)",,,,,,,,,,,"(340.13, 184.47)",,,,,"(48.90, 7.88)",,,,,,"(747.71, 94.09)","(192.73, 239.19)",,,,,,,,,,,"(440.45, 319.46)",,,,,,,"(283.07, 363.44)",,,,,,,,"(335.38, 361.77)","(345.49, 361.32)",,"(294.13, 350.36)",,,"(749.02, 268.84)",,"(464.93, 63.83)",,,,,,,
210,,,,,"(441.61, 182.91)",,,,,,,,,"(488.71, 366.55)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(556.93, 80.54)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(716.34, 328.54)",,,,,,,,,,,"(340.20, 184.51)",,,,,"(48.70, 6.64)",,,,,,"(747.85, 93.92)","(191.45, 236.23)",,,,,,,,,,,"(440.48, 320.44)",,,,,,,"(283.17, 363.42)",,,,,,,,"(335.21, 362.35)","(345.50, 361.50)",,"(294.15, 350.50)",,,"(748.54, 267.28)",,"(467.92, 62.46)",,,,,,,
211,,,,,"(441.54, 183.15)",,,,,,,,,"(487.36, 366.80)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(557.31, 77.07)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(717.00, 330.28)",,,,,,,,,,,"(340.23, 184.94)",,,,,"(49.35, 5.78)",,,,,,"(747.61, 94.13)","(190.46, 233.18)",,,,,,,,,,,"(440.53, 320.36)",,,,,,,"(283.25, 363.41)",,,,,,,,"(335.52, 362.22)","(345.30, 361.55)",,"(294.18, 350.49)",,,"(747.72, 266.38)",,"(470.18, 61.48)",,,,,,,
212,,,,,"(441.49, 183.31)",,,,,,,,,"(485.36, 366.52)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(557.87, 73.87)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(718.32, 332.59)",,,,,,,,,,,"(340.28, 184.94)",,,,,"(49.44, 5.80)",,,,,,"(747.69, 94.52)","(189.48, 230.09)",,,,,,,,,,,"(440.64, 320.45)",,,,,,,"(283.41, 363.21)",,,,,,,,,"(345.66, 361.30)",,"(294.09, 350.46)",,,"(746.43, 266.37)",,"(472.04, 60.62)",,,,,,,
213,,,,,"(441.51, 183.20)",,,,,,,,,"(484.23, 366.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(558.17, 70.36)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(719.05, 333.35)",,,,,,,,,,,"(340.25, 184.93)",,,,,"(49.41, 5.75)",,,,,,"(747.59, 94.33)","(188.97, 227.08)",,,,,,,,,,,"(440.70, 320.41)",,,,,,,"(282.98, 362.96)",,,,,,,,,"(345.72, 361.37)",,"(294.14, 350.37)",,,"(745.92, 266.59)",,"(473.93, 60.18)",,,,,,,
214,,,,,"(441.54, 183.18)",,,,,,,,,"(483.34, 366.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(558.96, 66.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(719.55, 333.43)",,,,,,,,,,,"(340.24, 184.92)",,,,,"(49.32, 5.70)",,,,,,"(747.46, 94.17)","(187.98, 223.85)",,,,,,,,,,,"(440.54, 320.50)",,,,,,,"(283.01, 362.80)",,,,,,,,,"(345.68, 361.35)",,"(294.11, 350.32)",,,"(745.92, 266.57)",,"(475.63, 59.33)",,,,,,,
215,,,,,"(441.64, 183.30)",,,,,,,,,"(482.37, 367.04)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(559.58, 63.75)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.07, 333.69)",,,,,,,,,,,"(340.26, 184.92)",,,,,"(49.40, 5.68)",,,,,,"(747.49, 94.24)","(187.32, 221.35)",,,,,,,,,,,"(440.74, 320.53)",,,,,,,"(283.05, 362.75)",,,,,,,,,"(345.71, 361.35)",,"(294.13, 350.30)",,,"(746.33, 266.64)",,"(477.44, 58.69)",,,,,,,
216,,,,,"(441.63, 183.34)",,,,,,,,,"(481.29, 367.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(560.37, 60.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.45, 333.66)",,,,,,,,,,,"(340.30, 184.90)",,,,,"(49.31, 5.25)",,,,,,"(747.40, 94.26)","(187.07, 218.95)",,,,,,,,,,,"(440.69, 320.48)",,,,,,,"(283.09, 362.01)",,,,,,,,,"(345.45, 361.28)",,"(294.11, 350.28)",,,"(746.38, 266.64)",,"(478.78, 58.23)","(444.41, 95.55)",,,,,,
217,,,,,"(441.64, 183.27)",,,,,,,,,"(480.43, 367.32)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(560.91, 56.98)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.42, 333.65)",,,,,,,,,,,"(340.29, 184.88)",,,,,"(50.86, 4.61)",,,,,,"(747.27, 94.44)","(186.70, 217.05)",,,,,,,,,,,"(440.54, 320.64)",,,,,,,"(283.10, 361.60)",,,,,,,,,"(345.44, 361.27)",,"(294.10, 350.25)",,,"(746.35, 266.62)",,"(480.29, 57.62)","(444.33, 95.23)",,,,,,
218,,,,,"(441.70, 183.24)",,,,,,,,,"(478.70, 367.43)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(561.66, 53.85)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.37, 333.66)",,,,,,,,,,,"(340.27, 184.90)",,,,,"(52.87, 4.43)",,,,,,"(747.28, 94.42)","(186.64, 214.68)",,,,,,,,,,,"(440.35, 320.64)",,,,,,,"(283.14, 361.44)",,,,,,,,,"(345.36, 361.28)",,"(294.13, 350.24)",,,"(745.84, 265.86)",,"(481.56, 57.35)","(444.13, 95.10)",,,,,,
219,,,,,"(441.75, 183.20)",,,,,,,,,"(478.21, 367.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.43, 50.59)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.33, 333.67)",,,,,,,,,,,"(340.24, 184.92)",,,,,"(54.08, 4.55)",,,,,,"(747.32, 94.43)","(185.68, 211.92)",,,,,,,,,,,"(440.42, 320.60)",,,,,,,"(283.18, 360.90)",,,,,,,,,"(344.91, 361.34)","(338.86, 362.60)","(294.10, 350.30)",,,"(745.21, 264.13)",,"(482.56, 57.91)","(444.07, 95.12)",,,,,,
220,,,,,"(441.81, 183.26)",,,,,,,,,"(478.22, 367.58)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.73, 46.79)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.29, 333.73)",,,,,,,,,,,"(340.30, 184.94)",,,,,"(56.15, 4.85)",,,,,,"(747.42, 94.50)","(184.98, 208.46)",,,,,,,,,,,"(440.44, 320.61)",,,,,,,"(283.36, 360.48)",,,,,,,,,"(344.62, 361.45)","(338.81, 362.61)","(293.99, 350.56)",,,"(744.92, 261.76)",,"(483.97, 58.54)","(444.03, 95.13)",,,,,,
221,,,,,"(441.84, 183.22)",,,,,,,,,"(478.36, 367.60)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.81, 43.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,"(720.16, 333.01)",,,,,,,,,,,"(340.33, 184.93)",,,,,"(57.62, 4.57)",,,,,,"(747.51, 94.43)","(183.63, 204.97)",,,,,,,,,,,"(440.33, 320.41)",,,,,,,"(283.46, 360.34)",,,,,,,,,"(343.92, 361.58)","(338.69, 362.55)","(293.77, 350.87)",,,"(744.37, 258.87)",,"(484.64, 58.38)","(443.78, 95.26)",,,,,,
222,,,,,"(441.80, 183.20)",,,,,,,,,"(478.63, 367.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.87, 40.74)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.34, 184.95)",,,,,"(60.02, 4.97)",,,,,,"(747.60, 94.58)","(182.55, 201.63)",,,,,,,,,,,"(440.34, 320.52)",,,,,,,"(283.50, 360.13)",,,,,,,,,"(343.55, 361.61)","(338.69, 362.52)","(293.79, 351.15)",,,"(743.41, 256.28)",,"(485.21, 58.34)","(443.41, 95.32)",,,,,,
223,,,,,"(441.79, 183.20)",,,,,,,,,"(478.89, 367.13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.07, 39.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.35, 184.94)",,,,,"(61.90, 5.36)",,,,,,"(747.49, 94.63)","(180.90, 198.91)",,,,,,,,,,,"(440.36, 320.55)",,,,,,,"(283.57, 359.66)",,,,,,,,,"(342.93, 361.87)","(338.78, 362.47)","(293.75, 351.12)",,,"(743.02, 253.86)",,"(485.35, 58.00)","(443.39, 95.35)",,,,,,
224,,,,,"(441.67, 183.18)",,,,,,,,,"(479.81, 366.67)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.89, 39.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.33, 184.91)",,,,,"(62.64, 5.36)",,,,,,"(747.33, 94.74)","(179.29, 195.45)",,,,,,,,,,,"(440.08, 320.74)",,,,,,,"(283.51, 359.14)",,,,,,,,,"(342.58, 362.21)","(338.43, 362.52)","(293.58, 351.18)",,,"(742.23, 251.46)",,"(485.80, 57.39)","(443.27, 95.38)","(353.20, 267.34)",,,,,
225,,,,,"(441.61, 183.21)",,,,,,,,,"(479.56, 366.13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.10, 39.61)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.33, 184.92)",,,,,"(64.04, 5.52)",,,,,,"(747.13, 94.76)","(177.63, 192.44)",,,,,,,,,,,"(440.18, 320.68)",,,,,,,"(283.57, 358.80)",,,,,,,,,"(342.29, 362.71)","(338.61, 362.65)","(293.58, 351.20)",,,"(741.69, 248.62)",,"(485.99, 55.81)","(443.50, 95.35)","(352.81, 264.85)",,,,,
226,,,,,"(441.67, 183.21)",,,,,,,,,"(479.32, 365.95)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.15, 39.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.32, 184.91)",,,,,"(65.43, 5.49)",,,,,,"(747.00, 94.78)","(175.78, 189.36)",,,,,,,,,,,"(440.22, 320.61)",,,,,,,"(283.68, 358.39)",,,,,,,,,,"(339.66, 362.64)","(293.62, 351.24)",,,"(740.66, 245.27)",,"(486.01, 53.56)","(443.70, 95.21)","(352.55, 262.16)",,,,,
227,,,,,"(441.59, 183.22)",,,,,,,,,"(479.72, 365.47)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.92, 39.68)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.26, 184.92)",,,,,"(65.76, 5.17)",,,,,,"(746.92, 94.88)","(174.74, 187.61)",,,,,,,,,,,"(439.99, 320.59)",,,,,,,"(283.87, 357.96)",,,,,,,,,,"(339.45, 362.69)","(293.65, 351.20)",,,"(740.58, 242.12)",,"(486.06, 51.61)","(442.91, 95.39)","(352.08, 260.16)",,,,,
228,,,,,"(441.61, 183.26)",,,,,,,,,"(480.13, 364.31)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.98, 39.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.24, 184.91)",,,,,"(66.72, 5.73)",,,,,,"(746.91, 94.94)","(173.49, 185.05)",,,,,,,,,,,"(439.89, 320.49)",,,,,,,"(283.95, 357.57)",,,,,,,,,,"(339.44, 362.70)","(293.63, 351.31)",,,"(740.47, 238.72)",,"(486.30, 49.04)","(443.19, 95.38)","(351.97, 256.80)",,,,,
229,,,,,"(441.59, 183.17)",,,,,,,,,"(480.50, 362.96)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.00, 39.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.24, 184.89)",,,,,"(67.43, 5.52)",,,,,,"(746.89, 94.92)","(171.83, 182.10)",,,,,,,,,,,"(439.94, 320.42)",,,,,,,"(284.36, 357.33)",,,,,,,,,,"(339.40, 362.67)","(293.57, 351.40)",,,"(740.67, 236.10)",,"(486.34, 46.41)","(443.42, 95.22)","(351.74, 253.72)",,,,,
230,,,,,"(441.13, 182.08)",,,,,,,,,"(481.53, 361.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.07, 39.71)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.27, 184.92)",,,,,"(69.33, 4.46)",,,,,,"(746.90, 95.13)","(170.28, 178.50)",,,,,,,,,,,"(439.92, 320.79)",,,,,,,"(284.91, 356.92)",,,,,,,,,,"(339.45, 362.71)","(293.62, 351.44)",,,"(740.45, 232.94)",,"(486.69, 44.42)","(443.74, 95.14)","(351.73, 250.90)",,,,,
231,,,,,"(439.65, 180.71)",,,,,,,,,"(481.95, 358.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.05, 39.76)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.21, 184.95)",,,,,"(71.27, 3.00)",,,,,,"(746.70, 94.97)","(168.71, 176.20)",,,,,,,,,,,"(439.75, 320.72)",,,,,,,"(285.50, 356.25)",,,,,,,,,,"(339.38, 362.71)","(293.48, 351.61)",,,"(740.58, 230.76)",,"(487.03, 40.79)","(443.66, 95.05)","(351.43, 249.02)",,,,,
232,,,,,"(438.30, 178.76)",,,,,,,,,"(482.42, 355.37)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.11, 39.73)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.23, 184.96)",,,,,"(72.55, 2.25)",,,,,,"(746.68, 95.00)","(167.47, 174.32)",,,,,,,,,,,"(439.70, 321.00)",,,,,,,"(286.82, 355.51)",,,,,,,,,,"(339.65, 362.77)","(293.43, 351.57)",,,"(740.59, 228.25)",,"(487.05, 37.76)","(443.63, 95.07)","(351.21, 246.74)",,,,,
233,,,,,"(437.48, 176.74)",,,,,,,,,"(482.60, 352.87)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.93, 40.11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.20, 184.93)",,,,,"(74.10, 2.21)",,,,,,"(747.17, 94.12)","(165.86, 171.26)",,,,,,,,,,,"(439.93, 321.02)",,,,,,,"(287.92, 354.42)",,,,,,,,,,"(339.83, 362.96)","(293.24, 351.08)",,,"(740.56, 225.58)",,"(486.97, 34.68)","(443.62, 95.03)","(351.31, 243.96)","(719.62, 302.46)",,,,
234,,,,,"(436.89, 175.29)",,,,,,,,,"(483.58, 349.96)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.01, 40.14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.21, 184.92)",,,,,"(75.87, 1.42)",,,,,,"(747.69, 93.29)","(164.97, 168.65)",,,,,,,,,,,"(439.92, 320.85)",,,,,,,"(288.21, 354.43)",,,,,,,,,,"(340.03, 362.92)","(293.55, 350.62)",,,"(740.37, 223.13)",,"(486.98, 31.87)","(443.73, 95.03)","(350.94, 240.83)","(721.70, 300.35)",,,,
235,,,,,"(435.08, 173.97)",,,,,,,,,"(484.61, 347.03)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.03, 40.16)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.21, 184.90)",,,,,"(75.86, 1.01)",,,,,,"(748.06, 92.15)","(163.75, 165.99)",,,,,,,,,,,"(439.72, 320.81)",,,,,,,,,,,,,,,,,"(340.27, 362.86)",,,,"(740.20, 220.28)",,"(487.07, 28.30)","(443.67, 94.84)","(350.77, 237.61)","(724.28, 298.52)",,,,
236,,,,,"(433.69, 171.98)",,,,,,,,,"(485.33, 344.45)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.98, 40.29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.17, 184.89)",,,,,,,,,,,"(748.57, 91.25)","(163.30, 163.47)",,,,,,,,,,,"(439.56, 320.89)",,,,,,,,,,,,,,,,,"(340.53, 363.00)",,,,"(740.71, 217.93)",,"(486.98, 25.42)","(443.51, 94.53)","(350.65, 234.04)","(726.78, 297.66)",,,,
237,,,,,"(432.54, 171.00)",,,,,,,,,"(485.94, 342.15)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.85, 40.43)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.18, 184.89)",,,,,,,,,,,"(748.82, 90.43)","(162.27, 160.13)",,,,,,,,,,,"(439.79, 320.81)",,,,,,,,,,,,,,,,,"(341.03, 363.24)",,,,"(740.82, 215.26)",,"(487.13, 22.74)","(443.73, 94.03)","(350.86, 230.81)","(728.79, 296.29)",,,,
238,,,,,"(430.86, 169.15)",,,,,,,,,"(486.83, 339.93)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.89, 40.42)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.18, 184.89)",,,,,,,,,,,"(749.10, 89.63)","(162.07, 157.15)",,,,,,,,,,,"(439.91, 320.97)",,,,,,,,,,,,,,,,,"(341.20, 363.29)",,,,"(740.99, 212.81)",,"(487.06, 20.47)","(443.75, 92.55)","(350.69, 228.47)","(731.35, 294.97)",,,,
239,,,,,"(429.11, 167.44)",,,,,,,,,"(487.36, 338.24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.99, 40.34)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(340.00, 184.72)",,,,,,,,,,,"(749.51, 88.35)","(161.27, 153.56)",,,,,,,,,,,"(439.89, 320.50)",,,,,,,,,,,,,,,,,"(341.32, 363.66)",,,,"(740.77, 209.78)",,"(487.19, 17.29)","(443.93, 90.96)","(350.31, 226.06)","(733.68, 293.05)",,,,
240,,,,,"(427.21, 166.43)",,,,,,,,,"(487.48, 337.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.79, 40.40)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(339.68, 184.69)",,,,,,,,,,,"(750.29, 87.01)","(161.53, 150.59)",,,,,,,,,,,"(439.81, 320.49)",,,,,,,,,,,,,,,,,"(341.47, 363.64)",,,,"(740.84, 206.83)",,"(487.23, 15.13)","(443.88, 89.56)","(350.26, 223.90)","(735.51, 292.06)",,,,
241,,,,,"(425.89, 165.25)",,,,,,,,,"(488.01, 335.86)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.95, 40.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(750.59, 86.07)","(161.67, 147.38)",,,,,,,,,,,"(439.91, 320.81)",,,,,,,,,,,,,,,,,"(341.70, 363.16)",,"(300.20, 348.60)",,"(742.04, 204.29)",,"(487.37, 12.27)","(443.98, 87.78)","(350.19, 220.71)","(737.43, 290.15)",,,,
242,,,,,"(424.48, 164.20)",,,,,,,,,"(488.72, 334.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.94, 40.38)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(750.60, 85.11)","(162.78, 144.74)",,,,,,,,,,,"(440.13, 320.54)",,,,,,,,,,,,,,,,,"(341.46, 362.90)",,"(301.44, 348.08)",,"(743.06, 202.28)",,"(487.08, 9.24)","(444.39, 85.91)","(350.30, 217.03)","(738.40, 289.00)",,,,
243,,,,,"(423.12, 163.46)",,,,,,,,,"(489.03, 331.82)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(562.90, 40.46)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(750.52, 84.70)","(162.64, 141.92)",,,,,,,,,,,"(439.35, 320.47)",,,,,,,,,,,,,,,,,"(341.46, 362.32)",,"(301.95, 347.97)",,"(744.01, 200.22)",,"(487.38, 5.66)","(443.32, 82.95)","(350.07, 214.31)","(738.96, 288.02)",,,,
244,,,,,"(422.34, 162.84)",,,,,,,,,"(489.62, 330.63)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.02, 40.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(750.60, 84.07)","(162.81, 140.67)",,,,,,,,,,,"(439.45, 320.85)",,,,,,,,,,,,,,,,,"(341.99, 361.48)",,"(302.40, 347.85)",,"(744.81, 197.76)",,"(487.36, 3.22)","(443.32, 80.02)","(350.11, 211.86)","(739.74, 286.88)",,,,
245,,,,,"(420.86, 162.09)",,,,,,,,,"(489.61, 329.27)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.21, 40.05)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(750.18, 83.34)","(163.20, 139.73)",,,,,,,,,,,"(439.99, 320.88)",,,,,,,,,,,,,,,,,"(342.49, 360.63)",,"(302.69, 347.82)",,"(745.49, 195.81)",,"(487.26, 2.04)","(442.24, 76.76)","(350.17, 209.96)","(740.60, 286.02)",,,,
246,,,,,"(419.94, 162.03)",,,,,,,,,"(489.85, 328.19)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.32, 39.25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(749.90, 82.28)","(163.41, 138.96)",,,,,,,,,,,"(439.93, 320.90)",,,,,,,,,,,,,,,,,"(343.25, 359.99)",,"(303.26, 347.68)",,"(746.36, 193.05)",,,"(441.78, 74.71)","(350.21, 208.07)","(741.68, 284.73)",,,,
247,,,,,"(418.58, 162.70)",,,,,,,,,"(489.47, 327.22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(563.29, 37.77)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(749.71, 81.26)","(163.76, 137.81)",,,,,,,,,,,"(439.84, 321.03)",,,,,,,,,,,,,,,,,"(343.88, 359.16)",,"(303.15, 347.65)",,"(747.55, 190.25)",,,"(441.46, 72.27)","(350.19, 206.68)","(743.16, 283.01)",,,,
